"failed crops"	"violent suppression"	"agricultural production issues"	"conflicts and violence"	0.541294577
"failed crops"	"jihadist groups"	"agricultural production issues"	"conflicts and violence"	0.346444196
"cattle death"	"terrorist"	"agricultural production issues"	"conflicts and violence"	0.273798257
"transport bottleneck"	"foreign troops"	"agricultural production issues"	"conflicts and violence"	0.20998281
"disruption to farming"	"clan warfare"	"agricultural production issues"	"conflicts and violence"	0.275275961
"harvest decline"	"the offensive"	"agricultural production issues"	"conflicts and violence"	0.414114547
"unable to sow"	"foreign troops"	"agricultural production issues"	"conflicts and violence"	0.497906113
"water distribution shortages"	"destructive pattern"	"agricultural production issues"	"conflicts and violence"	0.238213125
"lack of cultivation"	"clan warfare"	"agricultural production issues"	"conflicts and violence"	0.299389197
"harvest decline"	"militia groups"	"agricultural production issues"	"conflicts and violence"	0.149461575
"lack of agricultural infrastructure"	"terrorist"	"agricultural production issues"	"conflicts and violence"	0.473695555
"harvests are devastated"	"destructive pattern"	"agricultural production issues"	"conflicts and violence"	0.515826577
"lack of roads"	"repression"	"agricultural production issues"	"conflicts and violence"	0.367768963
"unable to sow"	"blockade"	"agricultural production issues"	"conflicts and violence"	0.213391891
"lack of cultivation"	"gangs of bandits"	"agricultural production issues"	"conflicts and violence"	0.178045357
"cattle death"	"mayhem"	"agricultural production issues"	"conflicts and violence"	0.588639155
"water distribution shortages"	"violent suppression"	"agricultural production issues"	"conflicts and violence"	0.26817248
"unable to sow"	"clans"	"agricultural production issues"	"conflicts and violence"	0.504032249
"infrastructure damage"	"the offensive"	"agricultural production issues"	"conflicts and violence"	0.441165541
"disruption to farming"	"air attack"	"agricultural production issues"	"conflicts and violence"	0.110897507
"failed crops"	"terrorist"	"agricultural production issues"	"conflicts and violence"	0.353736361
"lack of cultivation"	"major offensive"	"agricultural production issues"	"conflicts and violence"	0.2744466
"harvest decline"	"clan warfare"	"agricultural production issues"	"conflicts and violence"	0.159853382
"lack of roads"	"clans"	"agricultural production issues"	"conflicts and violence"	0.410036409
"lack of cultivation"	"conflict"	"agricultural production issues"	"conflicts and violence"	0.108379649
"water distribution shortages"	"repression"	"agricultural production issues"	"conflicts and violence"	0.435660685
"failed crops"	"gangs of bandits"	"agricultural production issues"	"conflicts and violence"	0.306354284
"harvests are devastated"	"civil strife"	"agricultural production issues"	"conflicts and violence"	0.528509705
"bad harvests"	"pirates"	"agricultural production issues"	"conflicts and violence"	0.144912247
"lack of cultivation"	"years of warfare"	"agricultural production issues"	"conflicts and violence"	0.172337759
"bad harvests"	"destructive pattern"	"agricultural production issues"	"conflicts and violence"	0.531676954
"water distribution shortages"	"siege"	"agricultural production issues"	"conflicts and violence"	0.211792009
"lack of cultivation"	"destructive pattern"	"agricultural production issues"	"conflicts and violence"	0.564951819
"bad harvests"	"gangs of bandits"	"agricultural production issues"	"conflicts and violence"	0.395273301
"toll on livestock"	"terrorist"	"agricultural production issues"	"conflicts and violence"	0.363999679
"cattle death"	"rebel insurgency"	"agricultural production issues"	"conflicts and violence"	0.270827032
"lack of cultivation"	"terrorism"	"agricultural production issues"	"conflicts and violence"	0.488374942
"bad harvests"	"rebel insurgency"	"agricultural production issues"	"conflicts and violence"	0.48012765
"infrastructure damage"	"mayhem"	"agricultural production issues"	"conflicts and violence"	0.409306092
"harvests are devastated"	"clan warfare"	"agricultural production issues"	"conflicts and violence"	0.277040097
"lack of agricultural infrastructure"	"looting"	"agricultural production issues"	"conflicts and violence"	0.437747763
"bad harvests"	"terrorist"	"agricultural production issues"	"conflicts and violence"	0.444451688
"lack of agricultural infrastructure"	"prolonged fighting"	"agricultural production issues"	"conflicts and violence"	0.562904476
"lack of cultivation"	"the offensive"	"agricultural production issues"	"conflicts and violence"	0.428381383
"livestock had died"	"looting"	"agricultural production issues"	"conflicts and violence"	0.340856776
"lack of agricultural infrastructure"	"human rights abuses"	"agricultural production issues"	"conflicts and violence"	0.310282195
"bad harvests"	"warlord"	"agricultural production issues"	"conflicts and violence"	0.304816952
"harvests are devastated"	"internal strife"	"agricultural production issues"	"conflicts and violence"	0.121530324
"cattle death"	"pirates"	"agricultural production issues"	"conflicts and violence"	0.383696147
"lack of agricultural infrastructure"	"jihadist groups"	"agricultural production issues"	"conflicts and violence"	0.583313993
"transport bottleneck"	"bombing campaign"	"agricultural production issues"	"conflicts and violence"	0.250829947
"lack of roads"	"siege"	"agricultural production issues"	"conflicts and violence"	0.175501571
"harvests are devastated"	"years of warfare"	"agricultural production issues"	"conflicts and violence"	0.352654216
"harvest decline"	"rebel insurgency"	"agricultural production issues"	"conflicts and violence"	0.262486002
"toll on livestock"	"bombing campaign"	"agricultural production issues"	"conflicts and violence"	0.190701169
"unable to sow"	"repression"	"agricultural production issues"	"conflicts and violence"	0.207019208
"lack of roads"	"brutal government"	"agricultural production issues"	"conflicts and violence"	0.178190304
"livestock had died"	"the offensive"	"agricultural production issues"	"conflicts and violence"	0.260596987
"harvests are devastated"	"rival warlords"	"agricultural production issues"	"conflicts and violence"	0.447081346
"livestock had died"	"prolonged fighting"	"agricultural production issues"	"conflicts and violence"	0.403170286
"failed crops"	"clan battle"	"agricultural production issues"	"conflicts and violence"	0.342259685
"lack of cultivation"	"clan battle"	"agricultural production issues"	"conflicts and violence"	0.493227812
"lack of roads"	"major offensive"	"agricultural production issues"	"conflicts and violence"	0.219389085
"cattle death"	"siege"	"agricultural production issues"	"conflicts and violence"	0.430570966
"toll on livestock"	"continued strife"	"agricultural production issues"	"conflicts and violence"	0.393816388
"lack of roads"	"terrorism"	"agricultural production issues"	"conflicts and violence"	0.437279216
"transport bottleneck"	"siege"	"agricultural production issues"	"conflicts and violence"	0.286022236
"cattle death"	"repression"	"agricultural production issues"	"conflicts and violence"	0.114132037
"livestock had died"	"years of warfare"	"agricultural production issues"	"conflicts and violence"	0.398277191
"lack of cultivation"	"brutal government"	"agricultural production issues"	"conflicts and violence"	0.128479378
"lack of cultivation"	"rebel insurgency"	"agricultural production issues"	"conflicts and violence"	0.46421623
